city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage
hyderabad,manual,1,hyundai,hyundai venue,2019,sx opt turbo,950000.0,2019,petrol,38000,998,18.27,5,3.654,605200.0006153847,mid-age,0
hyderabad,manual,1,mahindra,mahindra scorpio,2018,s5,1021000.0,2018,diesel,84249,2179,15.117862595419846,6,2.5196437659033077,930921.1267605633,mid-age,0
hyderabad,automatic,1,bmw,bmw 3 series,2018,320d sport,2595000.0,2018,diesel,45000,1995,22.69,6,3.7816666666666667,3330939.5604395606,mid-age,1
hyderabad,manual,2,maruti,maruti swift dzire,2013,vxi,421000.0,2013,petrol,122117,1197,22.41,11,2.037272727272727,504649.26094808127,old,1
hyderabad,manual,1,ford,ford ecosport,2019,1.5 diesel titanium plus bsiv,869999.9999999999,2020,diesel,108632,1498,23.0,4,5.75,730169.9346405229,mid-age,1
hyderabad,automatic,1,bmw,bmw 5 series,2017,520d m sport,4500000.0,2017,diesel,10700,1995,18.12,7,2.5885714285714285,3330939.5604395606,mid-age,0
hyderabad,manual,1,ford,ford ecosport,2017,1.5 tdci titanium bsiv,677000.0,2017,diesel,116988,1498,22.77,7,3.2528571428571427,730169.9346405229,mid-age,1
hyderabad,automatic,1,honda,honda city,2014,i vtec cvt vx,725000.0,2014,petrol,60000,1497,18.0,10,1.8,624483.4192037471,old,0
hyderabad,manual,1,honda,honda amaze,2018,vx i dtec,650000.0,2018,diesel,120000,1498,25.8,6,4.3,624483.4192037471,mid-age,1
hyderabad,manual,1,hyundai,hyundai creta,2016,1.6 crdi sx,980000.0,2016,diesel,92000,1582,19.67,8,2.45875,605200.0006153847,old,0
hyderabad,manual,1,mahindra,mahindra marazzo,2019,m2 bsiv,1100000.0,2019,diesel,80000,1497,17.3,5,3.46,930921.1267605633,mid-age,0
hyderabad,manual,2,toyota,toyota corolla altis,2009,1.8 g cng,290000.0,2009,cng,90000,1798,14.53,15,0.9686666666666667,1282850.0,old,0
hyderabad,manual,2,skoda,skoda fabia,2014,1.2l diesel elegance,350000.0,2014,diesel,110000,1199,20.86,10,2.086,1001170.8860759494,old,0
hyderabad,manual,1,nissan,nissan micra,2011,xe,290000.0,2011,petrol,70000,1198,18.06,13,1.389230769230769,579320.5128205129,old,0
hyderabad,manual,1,tata,tata tiago,2018,1.05 revotorq xz,590000.0,2019,diesel,72761,1047,27.28,5,5.456,748643.1780487805,mid-age,1
hyderabad,manual,1,hyundai,hyundai i10,2013,magna,299000.0,2013,petrol,72473,1197,20.36,11,1.8509090909090908,605200.0006153847,old,0
hyderabad,manual,1,maruti,maruti brezza,2022,zxi bsvi,1252000.0,2022,petrol,18030,1462,19.89,2,9.945,504649.26094808127,new,0
hyderabad,manual,1,honda,honda amaze,2018,v diesel bsiv,875000.0,2018,diesel,63000,1498,27.4,6,4.566666666666666,624483.4192037471,mid-age,1
hyderabad,automatic,1,honda,honda jazz,2016,1.2 s at i vtec,550000.0,2016,petrol,40404,1199,19.0,8,2.375,624483.4192037471,old,0
hyderabad,automatic,1,honda,honda city,2018,i-vtec cvt zx,970000.0,2018,petrol,96407,1497,18.0,6,3.0,624483.4192037471,mid-age,0
hyderabad,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa asta,590000.0,2017,petrol,20000,1197,18.9,7,2.6999999999999997,605200.0006153847,mid-age,0
hyderabad,manual,1,honda,honda city,2017,i vtec v,771000.0,2018,petrol,53456,1497,17.8,6,2.966666666666667,624483.4192037471,mid-age,0
hyderabad,manual,2,maruti,maruti alto 800,2016,lxi,257000.0,2016,petrol,91603,796,22.05,8,2.75625,504649.26094808127,old,1
hyderabad,manual,1,toyota,toyota glanza,2021,g,767000.0,2021,petrol,28246,1197,22.35,3,7.45,1282850.0,mid-age,1
hyderabad,manual,3,renault,renault scala,2013,diesel rxz,260000.0,2013,diesel,171000,1461,21.64,11,1.9672727272727273,536132.6860841424,old,1
hyderabad,manual,1,tata,tata tiago,2021,xt bsvi,581000.0,2022,petrol,30224,1199,19.01,2,9.505,748643.1780487805,new,0
hyderabad,manual,1,honda,honda city,2017,i-dtec v,1025000.0,2017,diesel,70000,1498,25.6,7,3.6571428571428575,624483.4192037471,mid-age,1
hyderabad,manual,3,hyundai,hyundai i20,2013,asta 1.4 crdi,400000.0,2013,diesel,120000,1396,21.27,11,1.9336363636363636,605200.0006153847,old,0
hyderabad,manual,2,maruti,maruti vitara brezza,2017,zdi,750000.0,2017,diesel,120000,1248,24.3,7,3.4714285714285715,504649.26094808127,mid-age,1
hyderabad,manual,2,skoda,skoda rapid,2020,1.5 tdi ambition bsiv,1000000.0,2020,diesel,80000,1498,21.13,4,5.2825,1001170.8860759494,mid-age,0
hyderabad,automatic,1,skoda,skoda octavia,2019,1.8 tsi at l k,2150000.0,2019,petrol,49000,1798,15.1,5,3.02,1001170.8860759494,mid-age,0
hyderabad,manual,1,hyundai,hyundai i20,2019,petrol spotz,660000.0,2019,petrol,70000,1197,18.6,5,3.72,605200.0006153847,mid-age,0
hyderabad,manual,1,ford,ford ecosport,2014,1.5 dv5 mt titanium,662000.0,2015,diesel,85838,1498,22.7,9,2.522222222222222,730169.9346405229,old,1
hyderabad,manual,1,nissan,nissan micra active,2016,xv,395000.0,2016,petrol,68000,1198,19.69,8,2.46125,579320.5128205129,old,0
hyderabad,automatic,2,maruti,maruti celerio,2018,zxi optional amt bsiv,514000.0,2018,petrol,38607,998,23.1,6,3.85,504649.26094808127,mid-age,1
hyderabad,automatic,2,hyundai,hyundai i20,2019,asta option cvt bsiv,772000.0,2019,petrol,48934,1197,17.4,5,3.4799999999999995,605200.0006153847,mid-age,0
hyderabad,manual,1,hyundai,hyundai i20,2018,petrol spotz,680000.0,2019,petrol,73000,1197,18.6,5,3.72,605200.0006153847,mid-age,0
hyderabad,manual,2,maruti,maruti alto 800,2014,lxi,254000.0,2014,petrol,31933,796,22.05,10,2.205,504649.26094808127,old,1
hyderabad,manual,1,maruti,maruti wagon r,2013,vxi bs iv,311000.0,2013,petrol,54959,998,18.9,11,1.718181818181818,504649.26094808127,old,0
hyderabad,automatic,1,jaguar,jaguar xf,2014,3.0 litre s premium luxury,2150000.0,2014,diesel,49000,2993,14.74,10,1.474,3326617.6470588236,old,0
hyderabad,automatic,1,honda,honda city,2017,i vtec cvt vx,1015000.0,2017,petrol,59261,1497,18.0,7,2.5714285714285716,624483.4192037471,mid-age,0
hyderabad,automatic,1,audi,audi a3,2019,35 tdi technology,2850000.0,2019,diesel,42000,1968,20.38,5,4.076,2350864.5161290322,mid-age,0
hyderabad,manual,1,maruti,maruti swift,2014,vxi,461000.00000000006,2014,petrol,73889,1197,22.38,10,2.238,504649.26094808127,old,1
hyderabad,manual,2,renault,renault kwid,2019,rxt,372000.0,2019,petrol,44363,799,22.3,5,4.46,536132.6860841424,mid-age,1
hyderabad,automatic,1,mercedes-benz,mercedes-benz e-class,2011,e250 cdi avantgarde,1450000.0,2011,diesel,54000,2143,14.21,13,1.093076923076923,3502251.063829787,old,0
hyderabad,manual,1,hyundai,hyundai verna,2017,1.6 sx vtvt,802999.9999999999,2017,petrol,50151,1591,17.01,7,2.43,605200.0006153847,mid-age,0
hyderabad,manual,1,hyundai,hyundai santro xing,2010,gls lpg,220000.00000000003,2010,lpg,120000,1086,13.45,14,0.9607142857142856,605200.0006153847,old,0
hyderabad,automatic,1,volvo,volvo s60,2012,d5 summum,1150000.0,2012,diesel,92000,2400,13.2,12,1.0999999999999999,3188731.7073170734,old,0
hyderabad,automatic,1,jaguar,jaguar xf,2017,2.0 diesel portfolio,2995000.0,2018,diesel,51000,1999,19.33,6,3.2216666666666662,3326617.6470588236,mid-age,0
hyderabad,automatic,1,mercedes-benz,mercedes-benz gle,2018,43 amg coupe,6950000.0,2018,petrol,70000,2996,8.9,6,1.4833333333333334,3502251.063829787,mid-age,0
hyderabad,manual,1,hyundai,hyundai venue,2019,sx turbo bsiv,900000.0,2019,petrol,72253,998,18.27,5,3.654,605200.0006153847,mid-age,0
hyderabad,manual,1,mahindra,mahindra xuv500,2015,r w10 fwd,1400000.0,2015,diesel,51757,2179,16.0,9,1.7777777777777777,930921.1267605633,old,0
hyderabad,manual,1,chevrolet,chevrolet beat,2012,ls,295000.0,2012,petrol,46000,1199,18.6,12,1.55,253855.25,old,0
hyderabad,manual,1,tata,tata harrier,2022,xz bsvi,1965000.0,2022,diesel,24648,1956,16.35,2,8.175,748643.1780487805,new,0
hyderabad,manual,1,maruti,maruti wagon r,2013,lxi bs iv,306000.0,2013,petrol,61201,998,20.51,11,1.8645454545454547,504649.26094808127,old,0
hyderabad,manual,1,tata,tata harrier,2021,xz bsvi,2015000.0,2021,diesel,23000,1956,16.35,3,5.45,748643.1780487805,mid-age,0
hyderabad,manual,2,maruti,maruti wagon r,2016,vxi bs iv,366000.0,2016,petrol,46563,998,20.51,8,2.56375,504649.26094808127,old,0
hyderabad,manual,1,hyundai,hyundai i20,2016,asta 1.2,645000.0,2016,petrol,41085,1197,18.6,8,2.325,605200.0006153847,old,0
hyderabad,manual,1,ford,ford figo,2010,diesel titanium,299000.0,2010,diesel,90000,1399,20.0,14,1.4285714285714286,730169.9346405229,old,0
hyderabad,manual,1,hyundai,hyundai i20,2013,magna,423000.00000000006,2013,petrol,50260,1197,18.5,11,1.6818181818181819,605200.0006153847,old,0
hyderabad,manual,1,ford,ford figo,2010,petrol zxi,295000.0,2010,petrol,55000,1196,15.6,14,1.1142857142857143,730169.9346405229,old,0
hyderabad,manual,2,maruti,maruti celerio,2014,zxi,328000.0,2014,petrol,107913,998,25.24,10,2.524,504649.26094808127,old,1
hyderabad,manual,1,maruti,maruti swift,2017,vxi,565000.0,2017,petrol,52858,1197,22.38,7,3.197142857142857,504649.26094808127,mid-age,1
hyderabad,automatic,1,bmw,bmw 3 series,2014,gt 320d luxury line,2250000.0,2014,diesel,50000,1995,19.59,10,1.959,3330939.5604395606,old,0
hyderabad,manual,2,renault,renault kwid,2016,1.0 rxt optional,299000.0,2020,petrol,41832,999,23.01,4,5.7525,536132.6860841424,mid-age,1
hyderabad,manual,1,datsun,datsun go,2014,t bsiv,299000.0,2014,petrol,61000,1198,20.63,10,2.0629999999999997,347810.8108108108,old,0
hyderabad,automatic,1,skoda,skoda laura,2012,2.0 tdi at l and k,490000.00000000006,2012,diesel,136700,1968,17.0,12,1.4166666666666667,1001170.8860759494,old,0
hyderabad,manual,1,maruti,maruti ritz,2011,vxi,340000.0,2011,petrol,44000,1197,18.5,13,1.4230769230769231,504649.26094808127,old,0
hyderabad,automatic,1,renault,renault triber,2021,rxl easy-r amt,650000.0,2021,petrol,45430,999,18.2,3,6.066666666666666,536132.6860841424,mid-age,0
hyderabad,automatic,1,volkswagen,volkswagen taigun,2022,1.0 tsi highline at bsvi,1650000.0,2022,petrol,10000,999,18.41,2,9.205,703303.886925795,new,0
hyderabad,manual,1,nissan,nissan magnite,2021,xl bsvi,750000.0,2021,petrol,50000,999,18.75,3,6.25,579320.5128205129,mid-age,0
hyderabad,manual,1,mahindra,mahindra xuv500,2015,w6 1.99 mhawk,700000.0,2015,diesel,89178,1997,16.0,9,1.7777777777777777,930921.1267605633,old,0
hyderabad,manual,1,maruti,maruti swift,2014,vxi,466000.0,2014,petrol,52507,1197,22.38,10,2.238,504649.26094808127,old,1
hyderabad,manual,1,volkswagen,volkswagen ameo,2019,1.0 mpi comfortline,587000.0,2020,petrol,47495,999,19.44,4,4.86,703303.886925795,mid-age,0
hyderabad,manual,2,datsun,datsun redigo,2017,t,220000.00000000003,2017,petrol,50000,799,22.7,7,3.242857142857143,347810.8108108108,mid-age,1
hyderabad,automatic,1,maruti,maruti swift,2019,zxi plus amt,677000.0,2019,petrol,89899,1197,22.56,5,4.512,504649.26094808127,mid-age,1
hyderabad,manual,2,renault,renault kwid,2017,1.0 rxt,334000.0,2017,petrol,39992,999,23.01,7,3.2871428571428574,536132.6860841424,mid-age,1
hyderabad,manual,2,maruti,maruti wagon r,2009,lxi duo bsiii,150000.0,2009,lpg,80000,1061,17.3,15,1.1533333333333333,504649.26094808127,old,0
hyderabad,manual,1,maruti,maruti wagon r,2013,vxi bs iv,315000.0,2014,petrol,89791,998,18.9,10,1.89,504649.26094808127,old,0
hyderabad,manual,1,maruti,maruti wagon r,2006,primea,115000.0,2006,petrol,83000,998,18.9,18,1.0499999999999998,504649.26094808127,old,0
hyderabad,manual,2,hyundai,hyundai grand i10,2015,sportz,389000.0,2015,petrol,114071,1197,18.9,9,2.0999999999999996,605200.0006153847,old,0
hyderabad,manual,2,maruti,maruti wagon r,2015,vxi bs iv,347000.0,2015,petrol,66445,998,20.51,9,2.278888888888889,504649.26094808127,old,0
hyderabad,automatic,1,volkswagen,volkswagen taigun,2021,1.0 tsi highline at bsvi,1450000.0,2021,petrol,30000,999,18.41,3,6.136666666666667,703303.886925795,mid-age,0
hyderabad,manual,1,honda,honda wr-v,2018,i-dtec vx,800000.0,2018,diesel,96615,1498,25.5,6,4.25,624483.4192037471,mid-age,1
hyderabad,manual,1,kia,kia seltos,2020,htx plus diesel,1550000.0,2020,diesel,60000,1493,20.8,4,5.2,1451064.5161290322,mid-age,0
hyderabad,manual,2,maruti,maruti swift dzire,2016,ldi,350000.0,2016,diesel,120000,1248,23.4,8,2.925,504649.26094808127,old,1
hyderabad,manual,2,hyundai,hyundai xcent,2016,1.1 crdi s,320000.0,2016,diesel,90000,1120,24.4,8,3.05,605200.0006153847,old,1
hyderabad,manual,1,jeep,jeep compass,2021,2.0 limited 4x4,3000000.0,2021,diesel,24001,1956,16.3,3,5.433333333333334,1924504.5045045046,mid-age,0
hyderabad,manual,1,maruti,maruti swift,2011,vxi,345000.0,2011,petrol,76000,1197,18.6,13,1.4307692307692308,504649.26094808127,old,0
hyderabad,manual,1,hyundai,hyundai grand i10 nios,2022,sportz,750000.0,2022,petrol,30000,1197,20.7,2,10.35,605200.0006153847,new,0
hyderabad,manual,1,jeep,jeep compass,2021,2.0 limited 4x4,3000000.0,2021,diesel,37821,1956,16.3,3,5.433333333333334,1924504.5045045046,mid-age,0
hyderabad,automatic,1,mg,mg hector,2019,sharp dct,1698999.9999999998,2019,petrol,42000,1451,13.96,5,2.7920000000000003,1952518.0722891567,mid-age,0
hyderabad,manual,2,maruti,maruti swift,2016,vxi,489000.0,2016,petrol,64685,1197,22.38,8,2.7975,504649.26094808127,old,1
hyderabad,manual,2,maruti,maruti wagon r,2015,vxi bs iv,331000.0,2015,petrol,71003,998,20.51,9,2.278888888888889,504649.26094808127,old,0
hyderabad,manual,1,maruti,maruti xl6,2021,zeta,1200000.0,2021,petrol,10000,1462,19.01,3,6.336666666666667,504649.26094808127,mid-age,0
hyderabad,manual,1,hyundai,hyundai i20,2013,sportz 1.4 crdi,401000.0,2013,diesel,122617,1396,21.9,11,1.9909090909090907,605200.0006153847,old,1
hyderabad,manual,1,hyundai,hyundai i10,2015,sportz 1.1l,347000.0,2016,petrol,93593,1086,19.81,8,2.47625,605200.0006153847,old,0
hyderabad,manual,2,hyundai,hyundai i20,2012,1.2 sportz,410000.0,2012,petrol,76000,1197,17.0,12,1.4166666666666667,605200.0006153847,old,0
hyderabad,manual,1,hyundai,hyundai i20,2020,sportz plus,764000.0,2020,petrol,51216,1197,18.6,4,4.65,605200.0006153847,mid-age,0
hyderabad,manual,1,hyundai,hyundai creta,2021,sx bsvi,1400000.0,2021,petrol,36714,1497,17.887499999999996,3,5.962499999999999,605200.0006153847,mid-age,0
hyderabad,manual,1,tata,tata altroz,2021,xz diesel bsvi,831000.0,2021,diesel,61626,1497,23.64,3,7.88,748643.1780487805,mid-age,1
hyderabad,manual,2,maruti,maruti baleno,2016,1.2 sigma,535000.0,2016,petrol,47741,1197,21.4,8,2.675,504649.26094808127,old,0
hyderabad,manual,1,hyundai,hyundai grand i10,2014,asta,465000.00000000006,2014,petrol,63000,1197,18.9,10,1.89,605200.0006153847,old,0
hyderabad,manual,1,renault,renault kwid,2020,1.0 rxt opt,415000.00000000006,2020,petrol,60894,999,21.74,4,5.435,536132.6860841424,mid-age,1
hyderabad,manual,2,honda,honda city,2008,vtec,230000.0,2008,petrol,70000,1497,16.9,16,1.05625,624483.4192037471,old,0
hyderabad,manual,1,hyundai,hyundai i10,2012,sportz 1.1l,320000.0,2012,petrol,51000,1086,19.81,12,1.6508333333333332,605200.0006153847,old,0
hyderabad,manual,1,tata,tata tiago,2016,1.2 revotron xz,400000.0,2016,petrol,110000,1199,23.84,8,2.98,748643.1780487805,old,1
hyderabad,manual,1,hyundai,hyundai venue,2022,sx bsvi,1200000.0,2022,petrol,10000,1197,19.109944444444444,2,9.554972222222222,605200.0006153847,new,0
hyderabad,automatic,1,bmw,bmw x1,2011,sdrive20d,1100000.0,2011,diesel,95000,1995,17.05,13,1.3115384615384615,3330939.5604395606,old,0
hyderabad,manual,1,maruti,maruti ciaz,2018,alpha 1.5,850000.0,2018,diesel,66000,1498,26.82,6,4.47,504649.26094808127,mid-age,1
hyderabad,manual,1,mahindra,mahindra scorpio,2011,lx 2wd 7s,390000.0,2011,diesel,80642,2179,12.05,13,0.926923076923077,930921.1267605633,old,0
hyderabad,automatic,1,hyundai,hyundai creta,2018,1.6 crdi at s plus,1225000.0,2018,diesel,70000,1582,17.01,6,2.8350000000000004,605200.0006153847,mid-age,0
hyderabad,manual,1,maruti,maruti baleno,2020,delta,749000.0,2021,petrol,15700,1197,21.01,3,7.003333333333334,504649.26094808127,mid-age,0
hyderabad,manual,1,hyundai,hyundai creta,2018,1.6 vtvt sx plus,1001000.0,2018,petrol,81764,1591,13.0,6,2.1666666666666665,605200.0006153847,mid-age,0
hyderabad,manual,1,hyundai,hyundai verna,2018,vtvt 1.4 ex,781000.0,2018,petrol,95933,1368,19.1,6,3.1833333333333336,605200.0006153847,mid-age,0
hyderabad,manual,1,jeep,jeep compass,2019,1.4 sport,1650000.0,2019,petrol,23000,1368,16.0,5,3.2,1924504.5045045046,mid-age,0
hyderabad,manual,2,honda,honda jazz,2015,1.2 sv i vtec,426000.0,2015,petrol,85589,1199,18.7,9,2.0777777777777775,624483.4192037471,old,0
hyderabad,manual,2,hyundai,hyundai i20,2017,1.2 asta dual tone,616000.0,2017,petrol,72793,1197,18.6,7,2.6571428571428575,605200.0006153847,mid-age,0
hyderabad,automatic,1,hyundai,hyundai verna,2013,1.6 sx crdi (o) at,490000.00000000006,2013,diesel,92000,1582,22.32,11,2.0290909090909093,605200.0006153847,old,1
hyderabad,manual,2,maruti,maruti swift,2014,vxi,428000.0,2014,petrol,95255,1197,22.38,10,2.238,504649.26094808127,old,1
hyderabad,manual,1,toyota,toyota innova crysta,2019,2.4 vx mt 8 str,2275000.0,2019,diesel,59000,2393,13.68,5,2.7359999999999998,1282850.0,mid-age,0
hyderabad,automatic,1,maruti,maruti baleno,2018,1.2 cvt alpha,670000.0,2018,petrol,89242,1197,21.4,6,3.5666666666666664,504649.26094808127,mid-age,0
hyderabad,manual,1,honda,honda brio,2012,s mt,337000.0,2012,petrol,40503,1198,19.4,12,1.6166666666666665,624483.4192037471,old,0
hyderabad,manual,1,hyundai,hyundai verna,2022,s plus diesel,1350000.0,2022,diesel,20000,1493,25.0,2,12.5,605200.0006153847,new,1
hyderabad,manual,1,honda,honda amaze,2018,v petrol bsiv,611000.0,2019,petrol,96863,1199,19.5,5,3.9,624483.4192037471,mid-age,0
hyderabad,manual,1,honda,honda wr-v,2021,vx,975000.0,2021,petrol,30300,1199,16.5,3,5.5,624483.4192037471,mid-age,0
hyderabad,manual,2,honda,honda city,2017,i vtec v,825000.0,2017,petrol,40000,1497,17.8,7,2.542857142857143,624483.4192037471,mid-age,0
hyderabad,manual,1,honda,honda amaze,2014,e i-dtech,400000.0,2014,diesel,120000,1498,25.8,10,2.58,624483.4192037471,old,1
hyderabad,manual,1,mahindra,mahindra xuv500,2013,w8 fwd,900000.0,2013,diesel,27892,2179,15.1,11,1.3727272727272728,930921.1267605633,old,0
hyderabad,manual,1,maruti,maruti swift,2020,zxi,650000.0,2020,petrol,90000,1197,21.21,4,5.3025,504649.26094808127,mid-age,0
hyderabad,manual,1,maruti,maruti wagon r,2009,lx duo bsiii,225000.0,2009,lpg,100000,1061,17.3,15,1.1533333333333333,504649.26094808127,old,0
hyderabad,manual,2,hyundai,hyundai grand i10,2014,asta option,400000.0,2014,petrol,73000,1197,18.9,10,1.89,605200.0006153847,old,0
hyderabad,automatic,1,honda,honda city hybrid,2022,zx sensing ehev,2250000.0,2022,petrol,30000,1498,26.5,2,13.25,624483.4192037471,new,1
hyderabad,automatic,1,maruti,maruti swift dzire,2018,amt vxi,707000.0,2018,petrol,32152,1197,21.21,6,3.535,504649.26094808127,mid-age,0
hyderabad,manual,1,maruti,maruti swift,2015,vdi bsiv,576000.0,2015,diesel,58241,1248,25.2,9,2.8,504649.26094808127,old,1
hyderabad,manual,2,maruti,maruti ertiga,2014,vdi,560000.0,2014,diesel,120000,1248,20.77,10,2.077,504649.26094808127,old,0
hyderabad,manual,2,honda,honda city,2013,e,456000.0,2013,petrol,94141,1497,16.8,11,1.5272727272727273,624483.4192037471,old,0
hyderabad,automatic,1,maruti,maruti swift dzire,2017,amt zxi,685000.0,2018,petrol,59411,1197,21.21,6,3.535,504649.26094808127,mid-age,0
hyderabad,manual,1,volkswagen,volkswagen jetta,2016,1.4 tsi comfortline,1205000.0,2017,petrol,17105,1390,14.69,7,2.0985714285714283,703303.886925795,mid-age,0
hyderabad,manual,2,maruti,maruti ciaz,2018,1.3 alpha,975000.0,2018,diesel,37100,1248,28.09,6,4.681666666666667,504649.26094808127,mid-age,1
hyderabad,manual,2,hyundai,hyundai i10,2012,magna,289000.0,2012,petrol,103211,1197,20.36,12,1.6966666666666665,605200.0006153847,old,0
hyderabad,manual,2,maruti,maruti wagon r,2012,vxi bs iv,290000.0,2013,petrol,113543,998,18.9,11,1.718181818181818,504649.26094808127,old,0
hyderabad,manual,2,mahindra,mahindra scorpio,2010,sle 7s bsiv,425000.0,2010,diesel,120000,2179,12.05,14,0.8607142857142858,930921.1267605633,old,0
hyderabad,manual,1,maruti,maruti swift dzire,2012,vdi,407000.0,2012,diesel,99334,1248,19.3,12,1.6083333333333334,504649.26094808127,old,0
hyderabad,manual,1,ford,ford fiesta,2014,1.5 tdci titanium,300000.0,2015,diesel,156126,1498,25.01,9,2.778888888888889,730169.9346405229,old,1
hyderabad,automatic,2,hyundai,hyundai creta,2017,1.6 crdi at sx plus,1195000.0,2018,diesel,68000,1582,17.01,6,2.8350000000000004,605200.0006153847,mid-age,0
hyderabad,manual,2,honda,honda amaze,2014,e i-vtech,390000.0,2014,petrol,100000,1198,18.0,10,1.8,624483.4192037471,old,0
hyderabad,manual,1,hyundai,hyundai santro xing,2008,gl,225000.0,2008,petrol,54000,1086,19.378984375,16,1.2111865234375,605200.0006153847,old,0
hyderabad,manual,2,maruti,maruti swift dzire tour,2019,1.3 s diesel,650000.0,2019,diesel,110000,1248,19.95,5,3.9899999999999998,504649.26094808127,mid-age,0
hyderabad,manual,2,fiat,fiat linea,2010,dynamic pack,250000.0,2010,petrol,110000,1368,16.0,14,1.1428571428571428,288166.6666666667,old,0
hyderabad,manual,1,hyundai,hyundai verna,2011,1.4 vtvt,475000.0,2011,petrol,76000,1396,17.43,13,1.3407692307692307,605200.0006153847,old,0
hyderabad,manual,2,nissan,nissan sunny,2020,xe d,700000.0,2020,diesel,60000,1461,22.71,4,5.6775,579320.5128205129,mid-age,1
hyderabad,manual,1,maruti,maruti baleno,2017,1.2 delta,559000.0,2018,petrol,71974,1197,21.4,6,3.5666666666666664,504649.26094808127,mid-age,0
hyderabad,manual,1,maruti,maruti vitara brezza,2016,zdi,789000.0,2016,diesel,105562,1248,24.3,8,3.0375,504649.26094808127,old,1
hyderabad,manual,2,mahindra,mahindra xuv500,2015,w10 2wd,950000.0,2015,diesel,110000,2179,16.0,9,1.7777777777777777,930921.1267605633,old,0
hyderabad,manual,1,maruti,maruti brezza,2023,zxi bsvi,1297000.0,2023,petrol,1330,1462,19.89,1,19.89,504649.26094808127,new,0
hyderabad,manual,2,honda,honda amaze,2021,s bsvi,750000.0,2021,petrol,30973,1199,18.6,3,6.2,624483.4192037471,mid-age,0
hyderabad,automatic,2,hyundai,hyundai i10,2011,sportz at,330000.0,2011,petrol,100000,1197,16.95,13,1.3038461538461539,605200.0006153847,old,0
