city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl
delhi,manual,1,hyundai,hyundai aura,2020,sx option,803999.9999999999,2023,petrol,4764,1197,20.5
delhi,automatic,1,mg,mg gloster,2023,savvy 7 str 4x4,4300000.0,2023,diesel,20000,1996,12.04
delhi,manual,1,toyota,toyota innova crysta,2022,2.7 vx 7 str,2275000.0,2023,petrol,7600,2694,8.0
delhi,automatic,1,honda,honda city,2016,i vtec cvt vx,742000.0,2016,petrol,69815,1497,18.0
delhi,manual,1,hyundai,hyundai creta,2018,1.4 e plus crdi,910000.0,2018,diesel,82000,1396,22.1
delhi,automatic,1,bmw,bmw x1,2021,sdrive20i sportx,4000000.0,2021,petrol,8400,1998,14.82
delhi,manual,1,maruti,maruti swift,2013,vxi,315000.0,2013,petrol,75463,1197,22.38
delhi,manual,1,maruti,maruti wagon r,2013,cng lxi bsiv,231000.0,2013,cng,66000,998,33.54
delhi,manual,1,maruti,maruti baleno,2017,1.2 delta,557000.0,2017,petrol,22091,1197,21.4
delhi,automatic,1,bmw,bmw 6 series,2019,gt 630d m sport 2018-2021,5775000.0,2019,diesel,32000,2993,17.09
delhi,manual,2,hyundai,hyundai i10,2012,magna 1.1 itech se,231000.0,2012,petrol,65000,1086,19.81
delhi,manual,1,tata,tata tiago,2016,1.2 revotron xz,369000.0,2016,petrol,66000,1199,23.84
delhi,automatic,1,bmw,bmw x5,2019,xdrive 30d design pure experience 5 seater,5250000.0,2019,diesel,25000,2993,15.97
delhi,automatic,1,ford,ford endeavour,2018,3.2 titanium at 4x4,2675000.0,2018,diesel,110000,3198,10.91
delhi,manual,1,mg,mg astor,2022,super ex bsvi,1150000.0,2022,petrol,15000,1498,14.998571428571429
delhi,manual,1,maruti,maruti baleno,2021,1.2 zeta,700000.0,2021,petrol,30000,1197,21.4
delhi,automatic,1,kia,kia seltos,2021,htk plus at d,1300000.0,2021,diesel,47000,1493,17.8
delhi,automatic,1,bmw,bmw x1,2023,sdrive18d m sport,5490000.0,2023,diesel,6000,1995,20.37
delhi,automatic,2,maruti,maruti baleno,2020,1.2 cvt alpha,805000.0000000001,2020,petrol,35854,1197,21.4
delhi,manual,1,tata,tata nexon,2018,1.2 revotron xz plus,735000.0,2018,petrol,43623,1198,17.0
delhi,manual,2,toyota,toyota etios,2015,v,441000.0,2015,petrol,64229,1496,16.78
delhi,automatic,1,land rover,land rover discovery sport,2021,r-dynamic se diesel,5575000.0,2021,diesel,33000,1999,16.21857142857143
delhi,automatic,2,ford,ford endeavour,2019,3.2 titanium at 4x4,2890000.0,2019,diesel,59605,3198,10.91
delhi,manual,1,renault,renault kwid,2019,1.0 rxt optional,397000.0,2020,petrol,2997,999,23.01
delhi,manual,1,renault,renault kwid,2021,1.0 rxt opt,455000.0,2022,petrol,9606,999,21.74
delhi,automatic,1,mercedes-benz,mercedes-benz s-class,2015,s 350 cdi,3850000.0,2015,diesel,75000,2987,13.5
delhi,automatic,2,honda,honda amaze,2020,v cvt petrol bsiv,713000.0,2020,petrol,41898,1199,19.0
delhi,manual,1,toyota,toyota glanza,2021,g,737000.0,2021,petrol,23159,1197,21.01
delhi,manual,1,ford,ford ecosport,2016,1.5 ti vct mt ambiente bsiv,540000.0,2016,petrol,53488,1499,15.85
delhi,manual,1,toyota,toyota innova crysta,2019,2.4 g mt,1748999.9999999998,2019,diesel,29000,2393,13.68
delhi,automatic,1,mg,mg hector plus,2023,1.5 turbo sharp pro cvt,2200000.0,2023,petrol,6000,1451,12.34
delhi,manual,1,maruti,maruti swift dzire,2019,vxi 1.2,627000.0,2019,petrol,68192,1197,21.21
delhi,manual,1,kia,kia seltos,2023,htx g,1565000.0,2023,petrol,600,1497,16.8
delhi,automatic,1,jaguar,jaguar xf,2020,2.0 petrol prestige,4625000.0,2020,petrol,13000,1997,10.8
delhi,manual,1,maruti,maruti vitara brezza,2018,vdi option,772000.0,2018,diesel,67756,1248,24.3
delhi,manual,1,maruti,maruti sx4 s cross,2017,delta ddis 200 sh,587000.0,2017,diesel,83811,1248,25.1
delhi,manual,1,maruti,maruti celerio,2016,green vxi,409999.99999999994,2016,cng,68000,998,31.79
delhi,manual,1,maruti,maruti swift,2022,vxi,699000.0,2022,petrol,4100,1197,22.38
delhi,manual,1,maruti,maruti swift dzire,2020,vxi 1.2,642000.0,2020,petrol,46243,1197,21.21
delhi,automatic,1,mercedes-benz,mercedes-benz cls-class,2014,350,2700000.0,2014,petrol,37000,3498,9.26
delhi,automatic,2,nissan,nissan micra,2015,xl cvt,366000.0,2015,petrol,52123,1198,19.34
delhi,automatic,2,mercedes-benz,mercedes-benz gls,2016,350d 4matic,4950000.0,2016,diesel,66000,2987,11.0
delhi,manual,1,hyundai,hyundai grand i10,2015,sportz edition,447000.0,2016,petrol,23690,1197,18.9
delhi,manual,1,maruti,maruti alto 800,2016,lxi,262000.0,2016,petrol,70879,796,22.05
delhi,manual,1,volkswagen,volkswagen polo,2012,petrol trendline 1.2l,265000.0,2012,petrol,42000,1198,16.47
delhi,automatic,2,jaguar,jaguar f-pace,2018,prestige 2.0 awd,3875000.0,2018,diesel,56000,1999,16.38
delhi,manual,2,honda,honda city,2017,i vtec v,761000.0,2017,petrol,12651,1497,17.8
delhi,manual,1,honda,honda amaze,2016,e i-vtec,430000.0,2016,petrol,61000,1198,17.8
delhi,manual,1,maruti,maruti celerio,2018,vxi cng,401000.0,2018,cng,98705,998,35.6
delhi,automatic,1,kia,kia carnival,2020,limousine,2950000.0,2020,diesel,62000,2199,14.11
delhi,manual,1,honda,honda amaze,2014,s i-vtech,380000.0,2014,petrol,28000,1198,18.0
delhi,manual,1,mahindra,mahindra bolero power plus,2020,slx,825000.0,2020,diesel,36000,1493,16.5
delhi,manual,1,maruti,maruti swift dzire,2017,vdi,635000.0,2017,diesel,32000,1248,28.4
delhi,automatic,1,bmw,bmw x1,2017,sdrive 20d xline,2250000.0,2017,diesel,38000,1995,20.68
delhi,manual,1,maruti,maruti alto k10,2017,lxi optional,340000.0,2017,petrol,33000,998,23.95
delhi,automatic,1,hyundai,hyundai verna,2018,crdi 1.6 at sx plus,950000.0,2018,diesel,68045,1582,22.0
delhi,manual,1,mahindra,mahindra scorpio classic,2022,s 11 bsvi,1825000.0,2022,diesel,12000,2184,15.2
delhi,automatic,1,mercedes-benz,mercedes-benz glc,2023,220d 4matic,7200000.0,2023,diesel,4000,1950,14.916190476190483
delhi,manual,1,maruti,maruti wagon r,2018,lxi bs iv,392000.0,2018,petrol,19765,998,20.51
delhi,manual,1,mahindra,mahindra xuv300,2021,w8 option bsvi,1205000.0,2021,petrol,7076,1197,16.82
delhi,manual,1,honda,honda city,2017,i vtec v,743000.0,2017,petrol,30560,1497,17.8
delhi,automatic,1,jaguar,jaguar xe,2020,se diesel,3375000.0,2020,diesel,5000,1999,16.409230769230764
delhi,manual,1,maruti,maruti celerio,2018,vxi cng bsiv,484999.99999999994,2018,cng,47944,998,31.79
delhi,automatic,1,hyundai,hyundai creta,2016,1.6 vtvt at sx plus,878999.9999999999,2016,petrol,78550,1591,13.0
delhi,automatic,1,hyundai,hyundai tucson,2017,2.0 dual vtvt 2wd at gl,1050000.0,2017,petrol,65000,1999,12.95
delhi,automatic,1,kia,kia seltos,2022,x-line diesel at,1980000.0,2022,diesel,32000,1493,18.0
delhi,manual,2,honda,honda amaze,2017,s petrol bsiv,462000.0,2017,petrol,58996,1199,19.5
delhi,automatic,2,jaguar,jaguar xe,2018,2.0l diesel portfolio,2650000.0,2018,diesel,34000,1999,13.5
delhi,manual,2,hyundai,hyundai i20,2015,asta 1.2,509000.0,2015,petrol,59537,1197,18.6
delhi,manual,1,maruti,maruti wagon r,2022,lxi,530000.0,2022,petrol,9314,998,21.79
delhi,manual,2,nissan,nissan kicks,2019,petrol,700000.0,2019,petrol,60000,1498,17.154
delhi,manual,1,honda,honda amaze,2014,s petrol,310000.0,2014,petrol,41684,1199,18.6
delhi,automatic,3,audi,audi a4,2011,1.8 tfsi,700000.0,2011,petrol,70000,1781,12.3
delhi,manual,1,toyota,toyota etios liva,2016,1.2 vx dual tone,440000.00000000006,2016,petrol,51607,1197,18.16
delhi,manual,1,tata,tata zest,2015,quadrajet 1.3 xt,400000.0,2015,diesel,90000,1248,20.65
delhi,automatic,1,kia,kia carnival,2020,limousine,3050000.0,2020,diesel,30000,2199,14.11
delhi,manual,1,mahindra,mahindra thar,2022,lx 4-str hard top diesel bsvi,1575000.0,2022,diesel,40000,2184,15.2
delhi,automatic,1,mercedes-benz,mercedes-benz glc,2020,220d 4matic,4995000.0,2020,diesel,35000,1950,14.916190476190483
delhi,manual,1,maruti,maruti swift,2013,zxi,360000.0,2013,petrol,97672,1197,22.38
delhi,manual,3,hyundai,hyundai verna,2014,1.6 sx vtvt,360000.0,2014,petrol,90000,1591,17.01
delhi,manual,2,nissan,nissan micra,2015,xv,344000.0,2015,petrol,68740,1198,18.06
delhi,automatic,1,mercedes-benz,mercedes-benz c-class,2018,c 200 cgi,3565000.0,2018,petrol,37000,1991,14.74
delhi,manual,1,maruti,maruti ciaz,2017,vdi plus shvs,600000.0,2017,diesel,40000,1248,28.09
delhi,manual,2,honda,honda amaze,2015,s i-vtech,340000.0,2015,petrol,86245,1198,18.0
delhi,automatic,2,volkswagen,volkswagen polo,2016,gt tsi,675000.0,2016,petrol,40000,1197,17.21
delhi,automatic,2,bmw,bmw 3 series gt,2020,m sport petrol,4375000.0,2020,petrol,15000,1998,15.34
delhi,manual,2,maruti,maruti alto 800,2016,vxi,294000.0,2016,petrol,60896,796,22.05
delhi,manual,1,honda,honda city,2013,v mt,375000.0,2013,petrol,60000,1497,16.8
delhi,automatic,2,maruti,maruti swift dzire,2021,zxi plus at bsvi,801000.0,2021,petrol,18340,1197,22.61
delhi,automatic,1,jeep,jeep compass,2022,model s 4x4 diesel at bsvi,2900000.0,2022,diesel,20000,1956,14.9
delhi,automatic,2,hyundai,hyundai creta,2017,1.6 crdi at sx plus,800000.0,2017,diesel,70000,1582,17.01
delhi,manual,1,maruti,maruti wagon r,2015,cng lxi bsiv,313000.0,2015,cng,75000,998,33.54
delhi,manual,1,honda,honda wr-v,2017,i-vtec s,509999.99999999994,2017,petrol,40000,1199,17.5
delhi,automatic,2,audi,audi q3,2014,35 tdi quattro premium plus,1125000.0,2014,diesel,57000,1968,15.73
delhi,manual,1,maruti,maruti baleno,2016,1.2 delta,455000.0,2016,petrol,48000,1197,21.4
delhi,manual,1,honda,honda city,2011,1.5 s mt,300000.0,2011,petrol,120000,1497,17.0
delhi,automatic,1,ford,ford ecosport,2017,1.5 petrol titanium at,725000.0,2017,petrol,25000,1496,14.7
delhi,automatic,1,toyota,toyota innova crysta,2021,2.4 gx 7 str at,2325000.0,2021,diesel,29000,2393,12.0
delhi,manual,1,ford,ford figo,2019,1.5d titanium mt,515000.00000000006,2019,diesel,63176,1498,25.83
delhi,automatic,1,audi,audi a4,2021,technology,4000000.0,2021,petrol,24000,1998,17.42
delhi,manual,1,renault,renault kwid,2020,1.0 rxt opt,418000.0,2020,petrol,22820,999,21.74
delhi,manual,1,hyundai,hyundai i10,2009,magna 1.2 itech se,200000.0,2009,petrol,30000,1197,20.36
delhi,automatic,1,maruti,maruti swift dzire,2017,amt zxi plus,685000.0,2018,petrol,74538,1197,21.21
delhi,automatic,1,mercedes-benz,mercedes-benz glc,2019,300 4matic sport,3600000.0,2019,petrol,40000,1991,11.5
delhi,manual,1,maruti,maruti alto 800,2018,lxi,289000.0,2018,petrol,45399,796,22.05
delhi,manual,2,volkswagen,volkswagen ameo,2018,1.0 mpi highline plus,610000.0,2018,petrol,24940,999,19.44
delhi,automatic,1,hyundai,hyundai creta,2019,1.6 crdi at sx plus,1400000.0,2019,diesel,22000,1582,17.01
delhi,manual,1,honda,honda amaze,2014,s i-vtech,323000.0,2014,petrol,98681,1198,18.0
delhi,automatic,1,mercedes-benz,mercedes-benz gle,2023,300d bsvi,9500000.0,2023,diesel,6000,1950,14.916190476190483
delhi,manual,1,maruti,maruti baleno,2017,delta,525000.0,2017,petrol,40000,1197,21.01
delhi,manual,1,honda,honda wr-v,2018,i-dtec vx,725000.0,2018,diesel,58000,1498,25.5
delhi,manual,1,hyundai,hyundai i20,2015,sportz 1.4 crdi,425000.0,2015,diesel,75000,1396,22.54
delhi,manual,1,ford,ford ecosport,2014,1.5 dv5 mt titanium,350000.0,2014,diesel,76000,1498,22.7
delhi,automatic,1,renault,renault kwid,2017,1.0 amt rxt,325000.0,2017,petrol,60000,999,24.04
delhi,automatic,1,honda,honda city,2016,i vtec cvt vx,675000.0,2016,petrol,58000,1497,18.0
delhi,manual,2,volkswagen,volkswagen jetta,2013,1.4 tsi comfortline,415000.00000000006,2013,petrol,80000,1390,14.69
delhi,automatic,1,volvo,volvo s90,2018,d4 momentum bsiv,3875000.0,2018,diesel,20000,1969,18.0
delhi,manual,1,maruti,maruti baleno,2017,1.2 zeta,589000.0,2017,petrol,42841,1197,21.4
delhi,manual,1,maruti,maruti vitara brezza,2017,zdi,650000.0,2017,diesel,67000,1248,24.3
delhi,manual,1,maruti,maruti xl6,2020,zeta,1027000.0,2020,petrol,26000,1462,19.01
delhi,manual,1,maruti,maruti wagon r,2017,vxi,375000.0,2017,petrol,40000,998,18.9
delhi,manual,1,mahindra,mahindra xuv500,2019,w11 option bsiv,1300000.0,2019,diesel,60000,2179,15.1
delhi,manual,2,hyundai,hyundai verna,2015,1.6 vtvt sx,902999.9999999999,2015,petrol,37140,1591,17.01
delhi,manual,1,maruti,maruti celerio,2018,vxi cng bsiv,350000.0,2018,cng,120000,998,31.79
delhi,automatic,1,toyota,toyota fortuner,2018,2.8 2wd at bsiv,2850000.0,2018,diesel,74000,2755,12.9
delhi,manual,1,hyundai,hyundai i20,2021,asta opt bsvi,903999.9999999999,2021,petrol,16430,1197,21.0
delhi,manual,1,toyota,toyota urban cruiser,2022,high,950000.0,2022,petrol,10000,1462,17.03
delhi,automatic,1,honda,honda city,2017,i-vtec cvt zx,949000.0,2017,petrol,63054,1497,18.0
delhi,automatic,1,skoda,skoda superb,2022,laurin & klement bsvi,3900000.0,2022,petrol,12000,1984,15.1
delhi,automatic,1,mercedes-benz,mercedes-benz e-class,2022,exclusive e 220d bsvi,7400000.0,2022,diesel,13000,1950,16.1
delhi,automatic,2,hyundai,hyundai creta,2018,1.6 crdi at sx plus,1099000.0,2018,diesel,32000,1582,17.01
delhi,manual,1,hyundai,hyundai creta,2022,sx executive,1511000.0,2022,petrol,3500,1497,17.887499999999996
delhi,automatic,1,mercedes-benz,mercedes-benz slc,2017,43 amg,6475000.0,2017,petrol,7023,2996,19.0
delhi,automatic,1,mercedes-benz,mercedes-benz gle,2022,300d bsvi,9200000.0,2022,diesel,5000,1950,14.916190476190483
delhi,automatic,1,mercedes-benz,mercedes-benz c-class,2020,prime c 200,4250000.0,2020,petrol,11000,1950,11.9
delhi,manual,1,maruti,maruti swift,2017,vxi,422000.0,2017,petrol,50629,1197,22.38
delhi,automatic,1,maruti,maruti baleno,2019,1.2 cvt zeta,678000.0,2019,petrol,63534,1197,21.4
delhi,manual,1,hyundai,hyundai eon,2018,1.0 era plus,300000.0,2018,petrol,52000,998,20.3
delhi,manual,1,maruti,maruti alto 800,2022,lxi opt s-cng bsvi,496000.0,2022,cng,33695,796,31.59
delhi,automatic,1,honda,honda jazz,2015,1.2 v at i vtec,463000.0,2015,petrol,68744,1199,19.0
delhi,manual,1,honda,honda city,2013,v mt,455000.0,2013,petrol,70000,1497,16.8
delhi,automatic,1,tata,tata tiago,2020,xza plus dual tone,751000.0,2020,petrol,9540,1199,23.84
delhi,automatic,1,maruti,maruti ciaz,2017,1.4 at alpha,775000.0,2017,petrol,45000,1373,19.12
delhi,manual,1,maruti,maruti baleno,2019,1.2 zeta,678000.0,2019,petrol,36861,1197,21.4
delhi,manual,1,ford,ford ecosport,2017,1.5 petrol trend,550000.0,2017,petrol,68000,1496,15.9
delhi,manual,1,maruti,maruti swift dzire,2014,vxi,390000.0,2014,petrol,68000,1197,19.1
delhi,manual,1,maruti,maruti swift,2015,lxi,395000.0,2015,petrol,38000,1197,21.21
delhi,manual,1,renault,renault kwid,2017,1.0 rxl,295000.0,2017,petrol,39000,999,23.01
delhi,manual,1,volkswagen,volkswagen polo,2017,1.2 mpi highline,599000.0,2017,petrol,40000,1199,16.2
delhi,automatic,1,mg,mg hector plus,2020,sharp dct,1748999.9999999998,2020,petrol,18000,1451,11.67
delhi,automatic,1,maruti,maruti wagon r,2019,amt vxi option,399000.0,2019,petrol,60000,998,20.51
delhi,manual,1,ford,ford aspire,2018,1.5 tdci titanium,449000.0,2018,diesel,40000,1498,25.83
delhi,manual,1,maruti,maruti alto k10,2018,vxi,300000.0,2018,petrol,68000,998,23.95
delhi,manual,2,maruti,maruti ignis,2017,alpha,449000.0,2017,petrol,40000,1197,20.89
delhi,manual,1,maruti,maruti wagon r,2014,vxi,295000.0,2014,petrol,37000,998,21.79
delhi,automatic,1,maruti,maruti swift dzire,2018,amt vxi,649000.0,2018,petrol,21912,1197,21.21
delhi,manual,1,hyundai,hyundai i10,2013,magna,274000.0,2013,petrol,74564,1197,20.36
delhi,manual,1,maruti,maruti alto 800,2019,vxi,375000.0,2019,petrol,48000,796,24.7
delhi,automatic,1,honda,honda city,2017,i vtec cvt vx,801000.0,2017,petrol,96758,1497,18.0
delhi,manual,1,honda,honda amaze,2018,s i-dtec,591000.0,2018,diesel,60341,1498,25.8
delhi,manual,1,maruti,maruti swift,2017,lxi optional-o,434000.0,2017,petrol,36973,1197,20.4
delhi,manual,1,maruti,maruti ciaz,2017,1.3 zeta,699000.0,2017,diesel,39000,1248,28.09
delhi,manual,1,maruti,maruti wagon r,2013,vxi bs iv,271000.0,2013,petrol,52514,998,18.9
delhi,manual,1,maruti,maruti wagon r,2022,vxi 1.2 bsiv,555000.0,2022,petrol,13001,1197,21.5
delhi,manual,1,hyundai,hyundai creta,2018,1.4 e plus crdi,825000.0,2018,diesel,72000,1396,22.1
delhi,manual,1,ford,ford ecosport,2017,1.5 petrol titanium plus,599000.0,2017,petrol,62000,1496,15.9
delhi,manual,1,toyota,toyota etios,2017,1.5 v,480999.99999999994,2017,petrol,34000,1496,16.78
delhi,manual,1,honda,honda amaze,2015,s i-vtech,385000.0,2015,petrol,67000,1198,18.0
delhi,manual,1,volkswagen,volkswagen polo,2019,1.0 mpi highline,699000.0,2019,petrol,45000,999,18.78
delhi,manual,1,maruti,maruti swift dzire,2013,vxi,331000.0,2013,petrol,64000,1197,20.85
delhi,manual,2,chevrolet,chevrolet beat,2013,lt,178000.0,2013,petrol,58000,1199,18.6
delhi,automatic,2,hyundai,hyundai creta,2017,1.6 sx automatic,925000.0,2017,petrol,48000,1591,14.8
delhi,manual,1,maruti,maruti ritz,2013,vxi,290000.0,2013,petrol,70000,1197,18.5
delhi,automatic,2,maruti,maruti ciaz,2017,1.4 at alpha,570000.0,2017,petrol,59863,1373,19.12
delhi,manual,1,maruti,maruti alto 800,2022,lxi opt s-cng bsvi,492000.0,2022,cng,18468,796,31.59
delhi,manual,2,ford,ford freestyle,2018,trend petrol bsiv,530000.0,2018,petrol,42173,1194,19.0
delhi,automatic,2,ford,ford ecosport,2015,1.5 petrol titanium at,465000.00000000006,2015,petrol,68631,1496,14.7
delhi,manual,1,maruti,maruti alto 800,2021,lxi,351000.0,2021,petrol,18833,796,22.05
delhi,manual,1,maruti,maruti ignis,2021,sigma bsvi,515000.00000000006,2021,petrol,55418,1197,20.89
delhi,manual,1,maruti,maruti wagon r,2013,vxi bs iv,225000.0,2013,petrol,20000,998,20.51
delhi,manual,1,renault,renault triber,2020,rxz,620000.0,2020,petrol,53400,999,20.0
delhi,manual,1,renault,renault kwid,2018,1.0 rxt optional,349000.0,2018,petrol,25000,999,23.01
delhi,automatic,1,jeep,jeep compass,2019,1.4 longitude plus at,1385000.0,2019,petrol,87576,1368,14.1
delhi,manual,1,honda,honda brio,2014,s mt,290000.0,2014,petrol,58000,1198,19.4
delhi,manual,1,datsun,datsun go plus,2015,t bsiv,285000.0,2015,petrol,75000,1198,19.44
delhi,automatic,1,volkswagen,volkswagen vento,2013,ipl ii petrol highline at,330000.0,2013,petrol,69000,1598,14.8
delhi,manual,1,mahindra,mahindra thar,2015,crde,549000.0,2015,diesel,20000,2498,16.55
delhi,manual,1,maruti,maruti alto 800,2020,lxi,365000.0,2020,petrol,45000,796,22.05
delhi,manual,1,maruti,maruti swift dzire tour,2021,1.2 s std cng,650000.0,2021,cng,20000,1197,26.55
delhi,manual,1,maruti,maruti sx4 s cross,2015,ddis 200 sigma,449000.0,2015,diesel,70000,1248,23.65
delhi,automatic,1,honda,honda jazz,2017,1.2 v at i vtec,599000.0,2017,petrol,72000,1199,19.0
delhi,automatic,1,mg,mg gloster,2023,savvy 6 str 4x4,4645000.0,2023,diesel,7800,1996,12.04
delhi,manual,1,tata,tata tiago,2020,xz,499000.0,2020,petrol,25000,1199,20.09
delhi,automatic,1,skoda,skoda slavia,2022,1.0 tsi ambition at bsvi,1358000.0,2022,petrol,11332,999,18.07
delhi,manual,1,maruti,maruti baleno,2016,1.2 zeta,560000.0,2016,petrol,25456,1197,21.4
delhi,manual,2,maruti,maruti wagon r,2013,lxi,275000.0,2013,petrol,65000,998,21.79
delhi,automatic,1,honda,honda jazz,2017,1.2 v at i vtec,586000.0,2017,petrol,93616,1199,19.0
delhi,automatic,1,maruti,maruti celerio,2017,zxi amt,463000.0,2017,petrol,74134,998,26.0
delhi,automatic,1,renault,renault duster,2018,petrol rxs cvt,699000.0,2018,petrol,70000,1498,14.99
delhi,manual,2,maruti,maruti baleno,2018,1.3 alpha,593000.0,2018,diesel,62411,1248,27.39
delhi,automatic,2,mercedes-benz,mercedes-benz e-class,2012,e200 cgi blue efficiency,1050000.0,2012,petrol,56000,1796,12.3
delhi,manual,2,mahindra,mahindra kuv 100 nxt,2018,d75 k6 plus 5str,567000.0,2018,diesel,63661,1198,25.32
delhi,automatic,1,mg,mg hector plus,2021,smart cvt,1750000.0,2021,petrol,24000,1451,14.03014285714286
delhi,manual,1,volkswagen,volkswagen taigun,2022,1.5 tsi gt plus bsvi,1650000.0,2022,petrol,14000,1498,17.88
delhi,manual,1,mahindra,mahindra xuv500,2017,w10 1.99 mhawk,930000.0000000001,2017,diesel,70000,1997,16.0
delhi,manual,1,honda,honda wr-v,2018,i-vtec vx,749000.0,2018,petrol,50000,1199,17.5
delhi,manual,1,volkswagen,volkswagen vento,2011,petrol comfortline,249000.00000000003,2011,petrol,74000,1598,15.04
delhi,manual,1,tata,tata hexa,2018,xt,899000.0,2018,diesel,70000,2179,17.6
delhi,manual,1,hyundai,hyundai i10,2013,era,225000.0,2013,petrol,65000,1086,19.81
delhi,manual,1,maruti,maruti baleno,2015,1.3 delta,399000.0,2015,diesel,40000,1248,27.39
delhi,manual,3,chevrolet,chevrolet spark,2010,1.0 ls,80000.0,2010,petrol,60000,995,18.0
delhi,automatic,3,honda,honda city,2010,1.5 v at,225000.0,2010,petrol,81000,1497,16.8
delhi,manual,1,maruti,maruti alto,2012,lx,137000.0,2012,petrol,80000,796,19.7
delhi,manual,1,maruti,maruti swift dzire,2014,vdi,389000.0,2014,diesel,107539,1248,23.4
delhi,manual,1,maruti,maruti baleno,2016,1.2 zeta,548000.0,2016,petrol,52059,1197,21.4
delhi,manual,1,mg,mg hector,2021,hybrid sharp mt,1695000.0,2021,petrol,70000,1451,15.81
delhi,manual,1,hyundai,hyundai i20,2021,asta opt bsvi,874000.0,2021,petrol,5732,1197,21.0
